name,price,change
MARICO,721.0,1.28
HINDUNILVR,2593.7,0.93
ITC,411.55,0.55
DABUR,536.95,0.34
BRITANNIA,6117.0,0.32
COLPAL,2354.0,0.26
UBL,1800.0,0.03
NESTLEIND,1203.0,-0.11
PATANJALI,601.5,-0.13
TATACONSUM,1133.0,-0.29
GODREJCP,1237.8,-0.45
UNITDSPR,1330.1,-0.52
RADICO,2994.5,-0.54
VBL,467.65,-0.72
EMAMILTD,598.5,-0.79
