name,price,change
BALKRISIND,2561.0,3.4
MRF,144175.0,1.18
HEROMOTOCO,4265.0,0.92
EICHERMOT,5731.5,0.28
MARUTI,12472.0,0.24
M&M,3182.1,0.19
TATAMOTORS,684.95,0.17
BOSCHLTD,32355.0,0.12
BHARATFORG,1283.6,-0.05
EXIDEIND,385.65,-0.05
MOTHERSON,152.0,-0.1
TVSMOTOR,2889.3,-0.15
BAJAJ-AUTO,8384.5,-0.17
ASHOKLEY,250.75,-0.34
TIINDIA,3072.3,-0.48
